syllable,syllable_duration,word,word_begin,word_end,word_num_syllables,word_stress_pattern,utterance_speech_rate,speaker,file
R.AO1.NG,0.5,wrong,16.39,16.89,1,1,2.5906735751295327,121,121-123859-0000
S.T.R.AY1.V,0.6599999999999997,strive,3.9,4.56,1,1,2.985074626865673,121,121-123859-0000
T.AH1.NG,0.5199999999999996,tongue,7.73,8.25,1,1,3.0864197530864197,121,121-123859-0000
W.ER1.L.D,0.56,world,1.9,2.46,1,1,3.061224489795918,121,121-123859-0000
L.AY1,0.5299999999999998,lie,3.77,4.3,1,1,2.8985507246376816,121,121-123852-0004
P.L.IY1.D,0.6200000000000001,plead,1.44,2.06,1,1,2.1978021978021975,121,121-123852-0004
AY1.Z,0.6000000000000005,eyes,7.62,8.22,1,1,3.215434083601286,121,121-123852-0004
L.AY1.Z,0.6500000000000004,lies,15.18,15.83,1,1,2.6315789473684204,121,121-123852-0004
Y.IH1.R.Z,0.51,years,1.64,2.15,1,1,3.9800995024875627,121,121-127105-0009
M.IY1,0.25,me,3.96,4.21,1,1,4.830917874396135,121,121-127105-0006
P.OW1.S.T,0.52,post,1.43,1.95,1,1,5.027932960893855,121,121-127105-0016
L.AY1.T,0.45999999999999996,light,2.65,3.11,1,1,5.666666666666667,121,121-127105-0019
L.OW1.N,0.34999999999999964,loneliness,9.38,10.26,3,1-0-0,4.09356725146199,121,121-127105-0031
AH1.V,0.22999999999999954,of,4.48,4.71,1,1,5.825242718446603,121,121-127105-0031
Y.AH1.NG,0.56,young,0.73,1.29,1,1,2.9702970297029703,121,121-127105-0031
K.AH1.M,0.23999999999999932,company,6.86,7.48,3,1-0-0,4.888888888888889,121,121-127105-0031
N.ER1,0.2599999999999998,nervous,2.74,3.41,2,1-0,2.985074626865672,121,121-127105-0031
HH.AW1.S,0.49,housecleaning,0.51,1.62,3,1-2-0,2.7027027027027026,121,121-121726-0010
N.IY1.D.Z,0.5099999999999998,needs,8.8,9.31,1,1,4.148471615720524,121,121-121726-0010
S.IY1,0.16000000000000014,season,7.53,7.98,2,1-0,3.7174721189591073,121,121-121726-0000
D.AH1,0.19999999999999996,douglas,1.31,1.92,2,1-0,2.9940119760479043,121,121-127105-0021
M.OW1.N,0.6499999999999986,moan,13.64,14.29,1,1,2.830188679245284,121,121-123852-0003
G.AO1.N,0.47999999999999954,gone,5.91,6.39,1,1,2.865329512893983,121,121-123852-0003
TH.AO1.T,0.45999999999999996,thought,2.0,2.46,1,1,3.603603603603604,121,121-123852-0003
AH0.V,0.21000000000000085,of,21.77,21.98,1,1,3.030303030303024,121,121-123852-0003
T.IH1.R.Z,0.7699999999999996,tears,19.75,20.52,1,1,2.739726027397259,121,121-123852-0003
W.OW1,0.490000000000002,woe,22.54,23.03,1,1,3.6585365853658525,121,121-123852-0003
R.AO1.T,0.5099999999999998,wrought,9.35,9.86,1,1,3.2467532467532476,121,121-123852-0003
S.L.OW1,0.7299999999999969,slow,17.92,18.65,1,1,2.9850746268656745,121,121-123852-0003
F.AA1,0.1899999999999995,following,4.28,4.91,3,1-0-0,5.027932960893855,121,121-127105-0001
IH0,0.06000000000000005,effective,2.32,2.94,3,1-0-0,5.673758865248227,121,121-127105-0001
S.IY1,0.33999999999999986,see,4.41,4.75,1,1,4.772234273318872,121,121-127105-0012
HH.AA1.R.T,0.5299999999999994,heart,7.15,7.68,1,1,3.194888178913738,121,121-123852-0000
AA1.R.T,0.509999999999998,art,16.82,17.33,1,1,2.7173913043478275,121,121-123852-0000
B.Y.UW1,0.3100000000000005,beauty,9.1,9.81,2,1-0,2.8571428571428554,121,121-123852-0000
IH1.F,0.2999999999999998,if,4.05,4.35,1,1,4.761904761904763,121,121-127105-0002
AH1.V,0.27000000000000046,of,7.1,7.37,1,1,3.8461538461538454,121,121-127105-0002
IH1.L,0.5199999999999996,ill,5.44,5.96,1,1,2.797202797202798,121,121-123859-0004
D.IY1,0.3799999999999999,d,1.73,2.11,1,1,3.5502958579881656,121,121-123859-0004
S.P.EH1.N.T,0.6699999999999999,spent,8.59,9.26,1,1,2.614379084967321,121,121-123859-0004
M.AO1.R,0.5300000000000002,more,6.91,7.44,1,1,1.6949152542372872,121,121-123859-0004
P.AE1,0.2999999999999998,passion,2.37,2.97,2,1-0,4.214559386973179,121,121-127105-0032
W.UH1,0.16999999999999993,woman,1.46,2.0,2,1-0,2.9940119760479043,121,121-121726-0013
W.IH1,0.16000000000000014,widow,5.88,6.44,2,1-0,3.968253968253968,121,121-121726-0003
F.IY1,0.24,fever,1.05,1.68,2,1-0,2.608695652173913,121,121-121726-0003
W.EH1.L,0.43,well,0.32,0.75,1,1,2.3255813953488373,121,121-127105-0022
W.IH1.TH,0.25,with,2.71,2.96,1,1,5.524861878453039,121,121-127105-0022
W.AO1.Z,0.46999999999999975,was,4.38,4.85,1,1,3.5460992907801425,121,121-127105-0022
IH0.T,0.21999999999999975,it,5.41,5.63,1,1,4.97737556561086,121,121-127105-0005
K.IY1,0.44999999999999973,key,2.58,3.03,1,1,4.044117647058824,121,121-127105-0005
S.OW1,0.5599999999999996,so,4.16,4.72,1,1,3.0927835051546393,121,121-123859-0003
S.T.IH1.L,0.5700000000000003,still,8.95,9.52,1,1,2.4096385542168672,121,121-123859-0003
B.EY1.B,0.6099999999999999,babe,1.11,1.72,1,1,3.007518796992481,121,121-123859-0003
G.R.OW1,0.41000000000000014,grow,10.02,10.43,1,1,2.6666666666666665,121,121-123859-0003
G.R.OW1.TH,0.5599999999999996,growth,6.9,7.46,1,1,2.72108843537415,121,121-123859-0003
CH.EH1.R,0.48,chair,2.17,2.65,1,1,5.020920502092051,121,121-127105-0015
M.EY1.D,0.39000000000000057,made,8.11,8.5,1,1,3.8694074969770256,121,121-127105-0025
AH1.P,0.2699999999999996,up,15.32,15.59,1,1,5.177993527508091,121,121-127105-0025
T.UW1,0.3599999999999999,to,3.16,3.52,1,1,3.723404255319149,121,121-121726-0004
HH.EH1,0.22999999999999998,heaven,0.52,1.13,2,1-0,3.2786885245901645,121,121-121726-0004
HH.IH1,0.16999999999999998,hypocrite,0.32,1.03,3,1-0-2,4.225352112676057,121,121-121726-0014
D.IY1,0.20000000000000018,dealer,2.44,2.95,2,1-0,3.5398230088495573,121,121-121726-0014
M.OW1,0.20000000000000018,moment,3.95,4.4,2,1-0,6.1224489795918355,121,121-127105-0035
S.AE1,0.19000000000000128,sacrifice,10.62,11.42,3,1-0-2,4.651162790697673,121,121-127105-0035
DH.IH0.S,0.33999999999999986,this,1.36,1.7,1,1,5.128205128205129,121,121-127105-0035
HH.AE1.N.D,0.5399999999999991,hand,8.39,8.93,1,1,3.6036036036036054,121,121-127105-0035
B.AA1.N.D,0.5699999999999998,bond,2.06,2.63,1,1,2.0408163265306123,121,121-121726-0012
HH.AH1,0.19999999999999998,hussy,0.09,0.72,2,1-0,3.1746031746031744,121,121-121726-0012
T.AY1,0.7000000000000002,tie,3.02,3.72,1,1,1.4285714285714282,121,121-121726-0012
W.UH1,0.20999999999999985,woman,0.92,1.45,2,1-0,3.773584905660378,121,121-121726-0012
IH0.T,0.20999999999999996,it,1.87,2.08,1,1,4.166666666666666,121,121-127105-0033
L.EY1,0.17999999999999972,later,8.0,8.52,2,1-0,3.605769230769231,121,121-127105-0023
G.IH1.V,0.45000000000000107,give,10.28,10.73,1,1,4.848484848484848,121,121-127105-0023
P.EY1.N,0.6699999999999999,pain,1.33,2.0,1,1,1.492537313432836,121,121-121726-0002
HH.IY1.R,0.5700000000000003,hear,3.34,3.91,1,1,3.149606299212598,121,121-121726-0002
S.K.EH1.R,0.5800000000000001,scare,3.09,3.67,1,1,5.013927576601671,121,121-127105-0013
M.IY1,0.3000000000000007,me,5.1,5.4,1,1,5.10948905109489,121,121-127105-0013
DH.IH0.S,0.3899999999999999,this,1.89,2.28,1,1,4.901960784313726,121,121-127105-0003
M.IY1,0.45999999999999985,me,0.93,1.39,1,1,2.247191011235955,121,121-123852-0001
HH.EH1.JH,0.5700000000000001,hedge,0.52,1.09,1,1,1.7543859649122806,121,121-121726-0005
F.EH1.N.S,0.5800000000000001,fence,2.0,2.58,1,1,2.7027027027027026,121,121-121726-0005
S.P.AA1.T,0.6099999999999994,spot,8.09,8.7,1,1,4.538341158059469,121,121-127105-0024
F.AO1.R.TH,0.4800000000000004,fourth,13.77,14.25,1,1,5.042016806722692,121,121-127105-0024
AH0,0.0600000000000005,effect,9.4,9.89,2,1-0,4.901960784313719,121,121-127105-0024
S.ER1,0.20999999999999908,circle,12.16,12.68,2,1-0,4.6692607003891045,121,121-127105-0024
D.EH1.TH,0.4500000000000002,death,1.67,2.12,1,1,3.608247422680412,121,121-127105-0024
S.T.R.EY1.N.JH,0.77,strange,2.33,3.1,1,1,3.0534351145038165,121,121-127105-0034
D.AH1.L,0.5299999999999999,dull,0.91,1.44,1,1,3.773584905660377,121,121-127105-0034
W.AA1.Z,0.5200000000000005,was,6.68,7.2,1,1,2.5000000000000004,121,121-127105-0034
R.IH1,0.1499999999999999,written,1.31,1.81,2,1-0,3.846153846153846,121,121-127105-0004
TH.IH1.NG.Z,0.5,things,15.1,15.6,1,1,3.4482758620689657,121,121-123859-0002
K.IH1.NG.Z,0.71,kings,7.56,8.27,1,1,3.0,121,121-123859-0002
R.EH1.S.T,0.5899999999999999,rest,29.07,29.66,1,1,3.4246575342465735,121,121-123859-0002
B.EH1.S.T,0.6199999999999974,best,22.1,22.72,1,1,2.8089887640449476,121,121-123859-0002
V.AW1.Z,0.6500000000000004,vows,5.18,5.83,1,1,2.515723270440252,121,121-123859-0002
T.IH1,0.19000000000000128,tyranny,17.98,18.6,3,1-0-0,3.5842293906810023,121,121-123859-0002
AE1.K,0.27,accidents,2.86,3.77,3,1-0-0,3.4482758620689657,121,121-123859-0002
S.EY1,0.5300000000000011,say,20.25,20.78,1,1,3.012048192771084,121,121-123859-0002
D.AH1,0.20000000000000018,douglas,2.27,2.91,2,1-0,4.8,121,121-127105-0000
IY1.V,0.20999999999999996,evening,5.03,5.52,2,1-0,6.532663316582916,121,121-127105-0000
D.AY1.D,0.46999999999999975,died,2.12,2.59,1,1,5.394190871369295,121,121-127105-0010
HH.OW1.M,0.370000000000001,home,8.19,8.56,1,1,4.310344827586206,121,121-127105-0027
T.R.AE1,0.33000000000000007,travel,4.08,4.68,2,1-0,4.212860310421286,121,121-127105-0027
K.W.AO1.R,0.2999999999999998,quarters,6.04,6.76,2,1-0,3.5320088300220758,121,121-121726-0009
F.AO1.L.T.S,0.5800000000000001,faults,3.12,3.7,1,1,3.508771929824561,121,121-121726-0006
T.AY1.M,0.45999999999999996,time,6.2,6.66,1,1,4.761904761904761,121,121-127105-0028
S.T.EY1,0.3999999999999999,stay,2.25,2.65,1,1,5.511811023622047,121,121-127105-0017
F.IH1.K.S.T,0.48,fixed,2.19,2.67,1,1,4.4176706827309244,121,121-127105-0018
Y.AO1.R.Z,0.5800000000000001,yours,4.88,5.46,1,1,3.3073929961089497,121,121-127105-0007
F.ER1.S.T,0.73,first,1.46,2.19,1,1,2.2857142857142856,121,121-123859-0001
K.AH1.P,0.47000000000000064,cup,15.65,16.12,1,1,3.6231884057970993,121,121-123859-0001
S.IY1,0.3700000000000001,seeing,3.99,4.65,2,1-0,3.940886699507389,121,121-123859-0001
S.IH1.N,0.6400000000000006,sin,19.43,20.07,1,1,2.857142857142857,121,121-123859-0001
AH1.P,0.29999999999999893,up,7.82,8.12,1,1,3.412969283276452,121,121-123859-0001
IH0.T,0.2699999999999996,it,22.32,22.59,1,1,2.9585798816568025,121,121-123859-0001
ER1.TH,0.45999999999999996,earth,5.28,5.74,1,1,3.5087719298245617,121,121-123852-0002
S.T.AE1.N.D,0.73,stand,3.05,3.78,1,1,2.9411764705882355,121,121-123852-0002
TH.IH1.NG.K,0.40000000000000036,think,13.78,14.18,1,1,2.8571428571428563,121,121-123852-0002
B.IY1,0.3999999999999986,be,15.66,16.06,1,1,3.5087719298245634,121,121-123852-0002
L.AE1.N.D,0.5999999999999996,land,11.83,12.43,1,1,2.3529411764705883,121,121-123852-0002
DH.IY1,0.4300000000000006,thee,7.06,7.49,1,1,2.9197080291970803,121,121-123852-0002
AA1,0.5100000000000016,ah,16.66,17.17,1,1,2.222222222222217,121,121-123852-0002
S.L.EY1.V,0.6699999999999999,slave,10.89,11.56,1,1,3.6827195467422085,1221,1221-135767-0013
P.AO1.R,0.25,portal,2.29,2.77,2,1-0,5.46218487394958,1221,1221-135767-0013
S.ER1,0.16999999999999993,servant,6.96,7.51,2,1-0,4.838709677419355,1221,1221-135767-0013
S.P.IH1,0.28000000000000114,spirits,8.69,9.34,2,1-0,4.421052631578948,1221,1221-135766-0010
M.OW1,0.15000000000000036,moments,11.98,12.48,2,1-0,4.797047970479703,1221,1221-135766-0010
CH.AY1.L.D,0.5600000000000005,child,14.09,14.65,1,1,4.395604395604395,1221,1221-135766-0010
L.EH1,0.129999999999999,legislature,17.3,18.15,4,1-0-2-0,5.098039215686277,1221,1221-135767-0003
K.AA1,0.2400000000000002,colony,12.06,12.64,3,1-0-0,4.790419161676646,1221,1221-135767-0003
P.IH1.G,0.4900000000000002,pig,6.68,7.17,1,1,5.200594353640416,1221,1221-135767-0003
B.R.IH1.L,0.3000000000000007,brilliant,6.06,6.7,2,1-0,4.7368421052631575,1221,1221-135766-0000
W.UH1,0.1200000000000001,woman,2.21,2.6,2,1-0,3.913043478260869,1221,1221-135766-0000
S.AH1.N,0.28999999999999915,sunshine,9.14,9.84,2,1-2,4.861111111111112,1221,1221-135766-0000
CH.AY1.L.D,0.46999999999999886,child,11.72,12.19,1,1,4.8076923076923075,1221,1221-135766-0000
B.UH1.L,0.3899999999999988,bull,15.47,15.86,1,1,4.85981308411215,1221,1221-135767-0023
D.IY1.P,0.27000000000000046,deep,5.14,5.41,1,1,3.7037037037036975,1221,1221-135767-0004
B.Y.UW1,0.22999999999999998,beauty,3.04,3.54,2,1-0,4.57516339869281,1221,1221-135767-0004
G.L.OW1,0.47000000000000064,glow,11.58,12.05,1,1,3.92156862745098,1221,1221-135767-0004
W.IH0.TH,0.14000000000000057,with,4.8,4.94,1,1,4.999999999999999,1221,1221-135767-0004
B.L.AE1.K,0.629999999999999,black,18.21,18.84,1,1,3.9556962025316453,1221,1221-135767-0004
T.IH1.N.T.S,0.5499999999999998,tints,6.5,7.05,1,1,2.985074626865672,1221,1221-135767-0004
CH.AA1.R.JH,0.5799999999999983,charge,9.96,10.54,1,1,4.833836858006043,1221,1221-135766-0008
CH.AY1.L.D,0.6200000000000001,child,4.08,4.7,1,1,4.545454545454546,1221,1221-135766-0007
L.IY1.CH,0.6099999999999994,leech,6.15,6.76,1,1,3.472222222222223,1221,1221-135767-0014
P.AE1,0.20999999999999996,pacified,4.54,5.37,3,1-0-2,4.480651731160896,1221,1221-135767-0024
S.OY1.L,0.46999999999999975,soil,7.42,7.89,1,1,5.089058524173028,1221,1221-135767-0022
HH.OW1,0.16999999999999993,hopeless,3.11,3.68,2,1-0,5.604719764011799,1221,1221-135767-0022
EH1,0.09999999999999964,edifice,7.37,7.98,3,1-0-0,4.133333333333334,1221,1221-135767-0012
W.IH1.N,0.19000000000000128,windows,9.95,10.56,2,1-0,4.2857142857142865,1221,1221-135767-0012
N.IY1.D,0.5199999999999996,need,13.0,13.52,1,1,4.562737642585553,1221,1221-135767-0012
IH1.T,0.15000000000000002,it,0.89,1.04,1,1,6.153846153846153,1221,1221-135766-0011
B.UH1,0.16000000000000014,bosom,10.56,11.04,2,1-0,4.347826086956523,1221,1221-135766-0011
CH.AY1.L.D,0.5900000000000003,child,3.86,4.45,1,1,3.1545741324921135,1221,1221-135766-0011
B.L.AH1.D,0.360000000000003,blood,18.56,18.92,1,1,4.2510121457489864,1221,1221-135766-0011
K.IH1,0.11999999999999922,kisses,13.07,13.61,2,1-0,4.291845493562231,1221,1221-135766-0011
S.T.EY1.T,0.5899999999999999,state,15.11,15.7,1,1,3.9473684210526327,1221,1221-135767-0002
CH.AY1.L.D,0.5199999999999996,child,9.71,10.23,1,1,4.374057315233785,1221,1221-135767-0002
CH.AY1.L.D,0.54,child,5.51,6.05,1,1,4.519774011299436,1221,1221-135766-0001
P.EH1,0.25,parent,9.81,10.34,2,1-0,4.455445544554456,1221,1221-135766-0001
HH.EH1,0.17999999999999972,heaven,15.86,16.33,2,1-0,4.460966542750933,1221,1221-135766-0001
M.AO1.R,0.1899999999999995,mortals,12.75,13.3,2,1-0,4.49438202247191,1221,1221-135766-0001
P.AH1,0.17999999999999972,punished,3.45,4.01,2,1-0,4.3126684636118595,1221,1221-135766-0001
L.AY1.F,0.5199999999999996,life,4.99,5.51,1,1,3.8135593220338984,1221,1221-135767-0005
F.AO1.R.M,0.5099999999999998,form,2.27,2.78,1,1,5.042016806722689,1221,1221-135767-0005
B.AH1.T,0.22999999999999954,but,5.04,5.27,1,1,4.34782608695653,1221,1221-135766-0006
HH.W.ER1.L,0.34999999999999964,whirlwind,10.14,10.88,2,1-2,3.1914893617021263,1221,1221-135766-0006
HH.AA1.R.T,0.4500000000000002,heart,3.8,4.25,1,1,4.987531172069826,1221,1221-135766-0009
M.OW1,0.17999999999999972,moment,9.39,9.91,2,1-0,4.6992481203007515,1221,1221-135766-0009
N.AW1,0.44999999999999996,now,1.95,2.4,1,1,3.883495145631068,1221,1221-135767-0015
P.IH1,0.16000000000000014,period,9.35,9.82,3,1-0-0,5.367231638418079,1221,1221-135766-0005
W.ER1.L.D,0.48999999999999844,world,12.88,13.37,1,1,4.3343653250774015,1221,1221-135766-0005
ER1.TH,0.360000000000003,earth,16.06,16.42,1,1,5.090909090909087,1221,1221-135766-0005
F.AO1.R.M,0.5100000000000007,form,7.79,8.3,1,1,4.072398190045249,1221,1221-135767-0006
T.AO1.R,0.23000000000000043,torture,19.68,20.24,2,1-0,4.8076923076923075,1221,1221-135767-0006
JH.EH1.S,0.29000000000000004,gestures,7.86,8.54,2,1-0,4.6678635547576315,1221,1221-135767-0009
CH.AY1.L.D,0.52,child,2.16,2.68,1,1,3.686635944700461,1221,1221-135767-0009
EH1,0.040000000000000924,enemies,10.84,11.37,3,1-0-0,5.982905982905983,1221,1221-135767-0009
F.L.AY1.T,0.5899999999999999,flight,12.41,13.0,1,1,4.347826086956519,1221,1221-135767-0009
L.UH1.K,0.43000000000000016,look,2.19,2.62,1,1,3.734439834024896,1221,1221-135767-0019
L.UH1.K,0.4700000000000002,look,2.82,3.29,1,1,2.127659574468084,1221,1221-135767-0019
L.AY1.F,0.3600000000000003,life,7.02,7.38,1,1,5.277777777777778,1221,1221-135767-0016
L.AE1.N.D,0.46999999999999886,land,14.39,14.86,1,1,5.0,1221,1221-135767-0016
W.ER1.D,0.4900000000000002,word,11.09,11.58,1,1,3.6363636363636376,1221,1221-135766-0012
M.AE1,0.21999999999999997,matters,1.59,2.23,2,1-0,4.624277456647399,1221,1221-135766-0012
S.P.IH1,0.29000000000000004,spirit,4.49,5.11,2,1-0,4.887218045112782,1221,1221-135766-0012
AO1.N,0.33999999999999986,on,10.72,11.06,1,1,4.504504504504499,1221,1221-135767-0011
S.T.AH1,0.26000000000000156,stucco,9.12,9.72,2,1-0,4.534005037783374,1221,1221-135767-0011
D.AY1,0.21999999999999975,diagrams,4.65,5.43,3,1-0-2,4.761904761904762,1221,1221-135767-0011
T.AY1.M.Z,0.6899999999999995,times,15.31,16.0,1,1,4.175824175824175,1221,1221-135767-0011
S.EH1,0.16000000000000014,settlement,12.44,13.06,3,1-0-0,5.444646098003629,1221,1221-135767-0001
T.AY1.M,0.41999999999999993,time,6.75,7.17,1,1,4.804804804804805,1221,1221-135767-0001
SH.R.AH1,0.20999999999999908,shrubbery,11.91,12.45,3,1-0-0,4.6920821114369495,1221,1221-135767-0021
G.R.AE1.S,0.4900000000000002,grass,8.17,8.66,1,1,4.761904761904762,1221,1221-135767-0021
HH.AO1.L,0.4900000000000002,hall,3.51,4.0,1,1,5.163043478260869,1221,1221-135767-0021
L.AY1.F,0.4399999999999995,life,6.78,7.22,1,1,4.918032786885246,1221,1221-135766-0004
DH.EH1.M,0.3400000000000003,them,2.28,2.62,1,1,4.310344827586206,1221,1221-135767-0008
P.ER1,0.2599999999999998,perfectly,8.4,9.06,3,1-0-0,4.255319148936165,1221,1221-135767-0007
AH1,0.08000000000000007,other,3.29,3.65,2,1-0,4.694835680751174,1221,1221-135767-0007
T.R.UW1.TH,0.54,truth,0.8,1.34,1,1,3.0,1221,1221-135767-0007
L.EH1,0.16000000000000014,letter,10.62,11.0,2,1-0,5.487804878048778,1221,1221-135767-0007
EY1.L,0.4400000000000013,ale,15.82,16.26,1,1,4.177545691906003,1221,1221-135767-0017
T.AE1.NG,0.29000000000000004,tankard,7.8,8.46,2,1-0,3.6649214659685843,1221,1221-135767-0017
IH0.T,0.1899999999999995,it,11.85,12.04,1,1,4.5045045045045065,1221,1221-135767-0017
HH.AW1.S,0.5,house,6.43,6.93,1,1,4.672897196261682,1221,1221-135767-0018
B.R.EH1.S.T,0.379999999999999,breastplate,10.15,10.96,2,1-2,4.324324324324323,1221,1221-135767-0018
IH0.T,0.1299999999999999,it,2.89,3.02,1,1,4.676258992805755,1221,1221-135767-0020
W.ER1.L.D,0.54,world,2.9,3.44,1,1,3.773584905660378,1221,1221-135766-0013
DH.EH1.M,0.27000000000000046,them,7.67,7.94,1,1,4.4642857142857135,1221,1221-135767-0010
F.Y.UW1,0.20999999999999996,fugitives,5.93,6.58,3,1-0-0,4.6082949308755765,1221,1221-135767-0010
W.IH1.CH,0.4100000000000006,which,3.82,4.23,1,1,3.9702233250620345,1221,1221-135767-0010
B.EH1.S.T,0.5700000000000003,best,12.87,13.44,1,1,4.687500000000001,1221,1221-135766-0003
S.IH1.M,0.23000000000000043,simple,7.51,8.02,2,1-0,5.142857142857143,1221,1221-135766-0003
B.Y.UW1,0.28000000000000025,beauty,5.0,5.54,2,1-0,4.3893129770992365,1221,1221-135766-0003
T.UW1,0.33999999999999986,two,16.67,17.01,1,1,4.954128440366971,1221,1221-135767-0000
S.T.EY1.T,0.5,state,10.46,10.96,1,1,4.745762711864405,1221,1221-135767-0000
AO1.R,0.16000000000000014,order,7.26,7.65,2,1-0,4.768583450210378,1221,1221-135767-0000
P.L.EY1.S,0.4800000000000004,place,21.53,22.01,1,1,4.666666666666667,1221,1221-135767-0000
R.AE1.NG.K,0.35999999999999943,rank,18.09,18.45,1,1,4.385964912280699,1221,1221-135767-0000
L.IH1,0.09999999999999964,little,4.29,4.64,2,1-0,4.555808656036446,1284,1284-1181-0015
HH.IY1.R,0.33999999999999986,here,14.45,14.79,1,1,6.271777003484322,1284,1284-1180-0019
M.EY1.D,0.2900000000000009,made,9.67,9.96,1,1,4.428904428904428,1284,1284-1180-0019
S.IY1.T,0.3899999999999997,seat,4.78,5.17,1,1,4.166666666666667,1284,1284-1180-0019
W.IH1.CH,0.46000000000000085,witch,11.27,11.73,1,1,3.205128205128204,1284,1284-1180-0019
TH.AO1.T,0.29000000000000004,thoughtful,1.21,1.79,2,1-0,4.724409448818897,1284,1284-1180-0016
K.L.EH1,0.1999999999999993,cleverness,11.49,12.22,3,1-0-0,4.952830188679245,1284,1284-1181-0013
DH.IH0.S,0.3500000000000001,this,1.94,2.29,1,1,5.213270142180095,1284,1284-1181-0013
D.IH1.SH,0.4399999999999995,dish,5.57,6.01,1,1,5.797101449275363,1284,1284-1181-0013
B.L.UW1,0.4399999999999995,blue,4.87,5.31,1,1,3.225806451612905,1284,1284-1180-0010
S.M.AY1.L,0.589999999999999,smile,7.7,8.29,1,1,5.181347150259071,1284,1284-1180-0010
W.UH1,0.13999999999999968,woman,3.43,3.81,2,1-0,4.9853372434017595,1284,1284-1180-0010
IH0.T,0.20999999999999996,it,5.94,6.15,1,1,4.687499999999996,1284,1284-1180-0010
B.R.EY1.D.Z,0.5800000000000001,braids,3.83,4.41,1,1,4.086538461538462,1284,1284-1181-0003
S.T.AA1,0.25,stockings,1.16,1.88,2,1-0,3.5714285714285716,1284,1284-1180-0000
B.AH1,0.18000000000000016,buckles,3.44,4.04,2,1-0,3.6082474226804124,1284,1284-1180-0000
G.OW1.L.D,0.45999999999999996,gold,7.48,7.94,1,1,4.3126684636118595,1284,1284-1180-0000
AE1.Z,0.21000000000000085,as,13.35,13.56,1,1,5.4054054054054035,1284,1284-1180-0030
IH1.Z,0.40000000000000036,is,9.12,9.52,1,1,3.2679738562091516,1284,1284-1180-0030
HH.AO1,0.25,haughty,7.24,7.79,2,1-0,4.4642857142857135,1284,1284-1180-0030
G.ER1.L,0.36999999999999966,girl,3.81,4.18,1,1,5.181347150259067,1284,1284-1180-0030
S.K.IH1,0.25,schism,11.48,12.04,2,1-0,4.789272030651342,1284,1284-134647-0005
D.IH1,0.10000000000000142,discipline,22.43,22.99,3,1-0-0,4.516129032258073,1284,1284-134647-0005
S.IH1.N.S,0.4800000000000004,since,5.22,5.7,1,1,4.946996466431095,1284,1284-1180-0020
K.AE1.T,0.48,cat,2.16,2.64,1,1,4.016064257028112,1284,1284-1180-0020
AA1.Z,0.43999999999999995,oz,2.57,3.01,1,1,4.942965779467681,1284,1284-1181-0004
P.L.AY1,0.27000000000000046,pliable,6.09,6.68,3,1-0-0,5.217391304347826,1284,1284-1181-0004
P.AA1,0.21000000000000085,pocket,9.7,10.22,2,1-0,4.787234042553191,1284,1284-1180-0008
T.R.AH1.NG.K,0.41000000000000014,trunk,5.77,6.18,1,1,4.302925989672978,1284,1284-1180-0008
N.EY1,0.17999999999999972,neighbor,5.49,5.95,2,1-0,5.343511450381679,1284,1284-1180-0007
T.AA1.P,0.3599999999999999,top,3.24,3.6,1,1,4.504504504504505,1284,1284-1181-0014
